"ID","Site_logFC","Site_logCPM","Site_LR","Site_PValue","Site_FDR","A_logFC","A_logCPM","A_LR","A_PValue","A_FDR","B_logFC","B_logCPM","B_LR","B_PValue","B_FDR","C_logFC","C_logCPM","C_LR","C_PValue","C_FDR","D_logFC","D_logCPM","D_LR","D_PValue","D_FDR","KEGG","Path","Name"
"6-deoxyglucose",-0.0290567291761482,10.9362098041281,0.0251988674852015,0.873872531348653,0.88985800448308,0.0909818736826092,10.9362098041281,0.0916887696842608,0.762041113436791,0.96785189401624,-0.0654934321551478,10.9362098041281,0.0528717391910973,0.818139516135844,0.952439162386523,-0.30202952888583,10.9362098041281,1.11548270625079,0.29089322756211,0.385548960340256,-0.267847637350295,10.9362098041281,0.791605052013438,0.37361523389598,0.572419670280997,"C08352",NA,NA
"4-hydroxybutyric acid",-0.153845736149817,7.40440051155294,1.62759547744952,0.202035950621187,0.306654786083631,0.197273473404411,7.40440051155294,0.965566511289175,0.325788372694559,0.794239047321621,0.249691303558908,7.40440051155294,1.70890165152316,0.191127937627041,0.71031110243097,0.0764590568152211,7.40440051155294,0.16237791359498,0.68697659930466,0.752425660207715,0.00409779751190447,7.40440051155294,0.000414607525808464,0.983754666083917,0.989680899012134,"C00989","map00650; map00720; map01100; map01120; map01200","lecithin-acyltransferase [EC:2.3.1.43]; ceramide glucosyltransferase [EC:2.4.1.80]; sedoheptulose-bisphosphatase [EC:3.1.3.37]; 3',5'-cyclic-phosphodiesterase [EC:3.1.4.17]; pullulanase [EC:3.2.1.41]"
"4-aminobutyric acid",0.897091083274351,6.2103171866664,14.0874535621479,0.000174503906454889,0.00104079115635594,-0.599657765703797,6.2103171866664,2.43935063498665,0.118325199531336,0.573505657777557,-0.735341666190697,6.2103171866664,4.12728294663631,0.042197049690052,0.335567014201842,-0.0199563121571038,6.2103171866664,0.00279363930594201,0.957847527373246,0.957847527373246,-1.41944803679259,6.2103171866664,13.1299631998072,0.000290610481294046,0.0241455738784046,"C00334","map00250; map00330; map00410; map00650; map00760; map01100; map01120; map02024; map04024; map04080; map04721; map04723; map04727; map04742; map04915; map04929; map05032; map05033","NA; NADH-oxidoreductase A [EC:7.1.1.2]; ubiquinol-c cytochrome b/subunit; lecithin-acyltransferase [EC:2.3.1.43]; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]; sedoheptulose-bisphosphatase [EC:3.1.3.37]; 3',5'-cyclic-phosphodiesterase [EC:3.1.4.17]; maltoporin; ethanolamine protein EutJ; molecular IbpA; tumor factor superfamily 10; interleukin receptor protein; apoptosis-factor 1 [EC:1.-.-.-]; chondroitin 4-12 [EC:2.8.2.5]; potassium subfamily member 4; potassium voltage-channel KQT-subfamily 4; ATP-cassette C (CFTR/MRP) 8; ATP-cassette C (CFTR/MRP) 9"
"4',5-dihydroxy-7-glucosyloxyflavanone ",0.26440189566974,6.15777063483965,1.02458123780753,0.311434785986823,0.419432332740318,0.505526504476602,6.15777063483965,1.37486548518036,0.240977681880867,0.68537712647491,0.359358687691222,6.15777063483965,0.773125492492738,0.3792518895558,0.789522352491544,0.792917237384001,6.15777063483965,3.70905848982784,0.0541179093955422,0.105428498467409,0.574451043936528,6.15777063483965,1.79403293195847,0.180435561560695,0.419894651688144,"C09099","map00941","hydroxymethylpyrimidine/kinase [EC:2.7.1.2.7.4.7]"
"3,4-dihydroxycinnamic acid",-0.825738977474618,7.52976625043399,11.8747903659802,0.00056898873988232,0.00279473881059845,-0.745809434643196,7.52976625043399,3.67189899531828,0.0553371017781836,0.440061714140794,-0.246159394212426,7.52976625043399,0.442070729603294,0.506124692016507,0.833972615815463,0.204170306842498,7.52976625043399,0.309837934346881,0.577779652319804,0.672744252531341,-0.0578057598227205,7.52976625043399,0.0223171848161812,0.881246396619904,0.931443976174203,"C01197","map00940; map01061; map01100; map01110; map01220","nucleoside-kinase [EC:2.7.4.6]; carboxymethylenebutenolidase [EC:3.1.1.45]; sedoheptulose-bisphosphatase [EC:3.1.3.37]; phosphatidylinositol-3,4,5-3-and dual-protein PTEN [EC:3.1.3.3.1.3.3.1.3.67]; 6-phospho-beta-galactosidase [EC:3.2.1.85]"
"2-monoolein",1.43113732326158,8.19710595793896,14.3899154929159,0.000148595970743293,0.000954443350543461,-1.28227469246703,8.19710595793896,4.52078179125827,0.0334855267788786,0.404336210566502,0.174824635564074,8.19710595793896,0.102340425128865,0.749038906542012,0.933503711884448,-0.328436915392461,8.19710595793896,0.335158377417365,0.562637320186744,0.661693186416805,-1.00643131111261,8.19710595793896,2.88213684212872,0.0895670922408207,0.27699452600402,"",NA,NA
"1-octacosanol",-0.72833729170536,7.57964419327578,26.5347910171659,2.58834425328373e-07,3.92957718453075e-06,0.0351950624741299,7.57964419327578,0.0228659285545412,0.879806242403694,0.96785189401624,-0.38695468985279,7.57964419327578,3.06143638632906,0.0801707697920748,0.514943021356788,-0.244048457296231,7.57964419327578,1.23325930656265,0.266774115696723,0.361224431243936,0.203976095987394,7.57964419327578,0.768705481813697,0.380617820022664,0.577847054034408,"C08387",NA,NA
"1-monostearin",-0.110423617927354,6.76502392010659,0.304766259355972,0.580909718259612,0.649176263449473,-0.0864084537505512,6.76502392010659,0.0674267478043191,0.795120951503625,0.96785189401624,-0.198032916033447,6.76502392010659,0.394581695305973,0.529900846435554,0.842794679568929,0.547293619658792,6.76502392010659,2.98756600359025,0.0839061993569874,0.145449728470228,0.0322662934007456,6.76502392010659,0.00941732683000396,0.922692316149546,0.950169281478647,"D01947",NA,NA
"1-monopalmitin",-0.14440719715373,7.22799846099781,0.337365865886888,0.561353654650983,0.638440816310522,0.642801616409749,7.22799846099781,2.43755363421324,0.11846084275203,0.573505657777557,-0.0565713604680094,7.22799846099781,0.0225022944892572,0.880758581226226,0.952439162386523,0.522888546724097,7.22799846099781,1.88513031982915,0.169752197280583,0.253112651302298,-0.0892160859319416,7.22799846099781,0.0494568976010967,0.824011021174309,0.886757809916673,"",NA,NA
"1-kestose",1.11166968369177,8.71176326471614,2.82725787688205,0.0926764770590087,0.179964786847145,-1.68256697991199,8.71176326471614,2.58899079696921,0.107608881270331,0.573505657777557,-0.222209228171924,8.71176326471614,0.0635477089403054,0.800974042843828,0.952439162386523,-3.73815602970936,8.71176326471614,13.9029279700799,0.000192498357265506,0.000945506637157045,-1.79329063707188,8.71176326471614,3.24692044495664,0.0715577853025417,0.25639236287743,"C03661",NA,NA
"1-hexacosanol",1.35025421919535,9.01477183663854,50.9353212688093,9.54602276607579e-13,5.31395267311553e-11,-0.683219073161797,9.01477183663854,4.93988287068422,0.0262438149926156,0.398428827615164,-0.423578380958634,9.01477183663854,2.15425335978568,0.142175541155591,0.641711226296858,-0.822828750463874,9.01477183663854,8.03988971941713,0.00457583225867642,0.0146954612922877,0.276424812161608,9.01477183663854,0.822216843701419,0.364532809152068,0.572419670280997,"C08381",NA,NA
"1-docosanol",-0.487632159716631,6.9890465558086,15.5620001171869,7.98432486956308e-05,0.00063494393010335,0.174298316405649,6.9890465558086,0.716552728609685,0.397277009931673,0.819077292081351,0.0135957615563005,6.9890465558086,0.00480455289973847,0.944738979916032,0.979946643763834,0.419268018271579,6.9890465558086,4.64980229607221,0.0310571242212572,0.0738134014222102,0.10223134312766,6.9890465558086,0.246327360582498,0.619673050929901,0.743942041597166,"",NA,NA
"645322",0.11670014456114,12.1711411273513,0.767904324885016,0.380866147965941,0.482619627569344,-0.0682840649946819,12.1711411273513,0.0967935489546186,0.755711969568549,0.96785189401624,0.0679546841854711,12.1711411273513,0.106416806388474,0.744261020518813,0.933503711884448,-2.38821499336113,12.1711411273513,125.756501915772,3.47624247964275e-29,1.45133123525085e-27,-0.524893324311111,12.1711411273513,5.68963937102886,0.0170653612364364,0.189994355098992,"",NA,NA
"645300",0.415649895536144,8.84834582221893,6.31349414591688,0.0119822466459392,0.0339158506757941,0.00884124145158017,8.84834582221893,0.0010471077191454,0.97418572363982,0.990586066729291,0.194162421510618,8.84834582221893,0.563846505175661,0.452714565575031,0.803006194391782,-1.61476743068063,8.84834582221893,38.4160812736517,5.7159440425497e-10,6.81830467932714e-09,0.861601649294071,8.84834582221893,9.9463772671653,0.00161166246868496,0.0516150476424462,"",NA,NA
"645282",-0.295332269991362,10.2969555459837,1.09109886890806,0.296227863266364,0.408275044408105,-0.212810301995754,10.2969555459837,0.215936060969781,0.642154037135957,0.908811222048346,-0.558722423267243,10.2969555459837,1.64468431997251,0.199683970495819,0.72493963201743,-0.507393202575215,10.2969555459837,1.40068938679686,0.236608178937135,0.326558395723154,-0.95310495719465,10.2969555459837,4.13365846738375,0.0420383756267106,0.211481660878242,"",NA,NA
"645280",-0.210397745886873,10.6374191942579,0.540914998537886,0.462053768612411,0.547255172753707,-0.365688530468177,10.6374191942579,0.62023129464125,0.430961348425532,0.856792204607903,-0.621120488294399,10.6374191942579,1.98815325895324,0.158534106371443,0.659999236083028,-0.429891683686424,10.6374191942579,0.975692823706055,0.323264497066672,0.412100542062094,-1.10253458163891,10.6374191942579,5.3443634716845,0.0207893724395746,0.204459348211212,"",NA,NA
"645147",0.848520393962923,10.8251935108809,9.65312202133828,0.00189030042690628,0.00769951637300851,-0.415122456549871,10.8251935108809,0.943434014361117,0.331396263008137,0.794239047321621,0.617196958879011,10.8251935108809,2.22522377197605,0.135772984535494,0.641711226296858,-0.722539767553047,10.8251935108809,3.17200303516557,0.0749105229022799,0.131684813944008,-0.368468702401918,10.8251935108809,0.747979768475972,0.387116602739777,0.579407949835099,"",NA,NA
"644159",-0.359967900593125,11.4846316343274,1.56789048873964,0.210513630518894,0.313890859791565,0.176354039057331,11.4846316343274,0.142074590534705,0.706227237374991,0.936031338425584,-0.322762981896183,11.4846316343274,0.550595994785603,0.458074273217693,0.803006194391782,1.11617817790773,11.4846316343274,5.98512417382586,0.0144270269197366,0.0394969425507542,0.970428665960652,11.4846316343274,4.22699053508726,0.0397859261975708,0.211481660878242,"",NA,NA
"643339",-0.466610668900598,11.0373896316507,1.84024653953127,0.174922054058823,0.286391990468857,0.426079831468986,11.0373896316507,0.586707252786589,0.443695235774565,0.861594236911074,-0.424012862842255,11.0373896316507,0.665285392841746,0.414700178713623,0.796033676381322,1.1976987958027,11.0373896316507,4.78237752096737,0.0287523974649655,0.0716664235320782,1.24024602918951,11.0373896316507,4.78930863630271,0.0286369188196101,0.211481660878242,"",NA,NA
"643338",-0.45896613232239,11.5835022240794,1.65783247443602,0.197896233084907,0.306654786083631,0.323193343362826,11.5835022240794,0.312905611537829,0.575902635279822,0.896437398408954,-0.36879975832607,11.5835022240794,0.469262342434945,0.493326721365888,0.83217739866771,1.06855274604962,11.5835022240794,3.57248185552228,0.0587444510991159,0.110228352062386,1.15354121783848,11.5835022240794,3.88287596693242,0.0487809288975833,0.217635943898706,"",NA,NA
"643260",-0.217800374579697,10.2466369077219,0.872522998328805,0.350257781764927,0.460575193344431,0.676393758499548,10.2466369077219,3.18598752897514,0.0742721072523771,0.516810079631124,-0.0421837265780563,10.2466369077219,0.0138956218074924,0.906162984408656,0.952439162386523,-1.06061632101899,10.2466369077219,8.84425110752422,0.0029401351394892,0.0109111681843266,-0.50702961186648,10.2466369077219,1.77542271032114,0.182712397250585,0.419894651688144,"",NA,NA
"643257",-0.464988603712112,11.3644112615864,1.9831286118802,0.15906120166117,0.269754736664382,0.271191428239351,11.3644112615864,0.257155169633023,0.612081362350174,0.896645504495431,-0.425313173005431,11.3644112615864,0.730364753692612,0.392764983175783,0.789522352491544,1.0571233083844,11.3644112615864,4.09002855733679,0.0431369132834811,0.0947876910308072,1.06320156709942,11.3644112615864,3.85757175720512,0.0495219513062925,0.217635943898706,"",NA,NA
"643159",0.07849385488352,10.1560831237949,0.476696923447555,0.489922296276444,0.576176221677226,-0.0787880419412083,10.1560831237949,0.17536751672106,0.675384926587283,0.916986038537206,-0.0318767767897468,10.1560831237949,0.0317884489254361,0.858492754637832,0.952439162386523,0.343527448166346,10.1560831237949,3.67768241810111,0.0551454520062141,0.105687094485533,0.38550375627513,10.1560831237949,4.20336183256921,0.0403439238178255,0.211481660878242,"",NA,NA
"643145",-0.451996891737965,16.0334961519957,1.52675813546352,0.216599643599105,0.320107437885402,0.403001944237758,16.0334961519957,0.46454216633424,0.495508801348527,0.877440183152169,-0.355552401335586,16.0334961519957,0.415163681206224,0.519360191885079,0.833972615815463,1.18893894334819,16.0334961519957,4.18083674397826,0.0408835111949938,0.0910339515941862,1.22067427484292,16.0334961519957,4.13570131064867,0.0419876660636698,0.211481660878242,"",NA,NA
"643144",-0.412737655179747,16.3337092764913,1.43379690551956,0.231145779676277,0.33860829128016,0.329138442370807,16.3337092764913,0.347596212380267,0.555477020163124,0.896437398408954,-0.376366580265671,16.3337092764913,0.522185997980387,0.469910684223396,0.809021487271208,1.1239032914446,16.3337092764913,4.21676230757089,0.0400264674942966,0.0903300009668585,1.14406415434997,16.3337092764913,4.09033440963684,0.0431291081757109,0.211481660878242,"",NA,NA
"627827",-0.567686740095176,14.0354690816596,1.7879305327113,0.181178510347603,0.293755448816016,0.64317770656916,14.0354690816596,0.885005203075309,0.346834449432344,0.794239047321621,-0.371454630775887,14.0354690816596,0.339072892695071,0.560364855248913,0.850735734786986,1.29983172719604,14.0354690816596,3.70368244014415,0.0542925201688451,0.105428498467409,1.42981277492549,14.0354690816596,4.19313147223136,0.040588058861652,0.211481660878242,"",NA,NA
"620041",0.0552708847504871,7.53259740775413,0.226835785626005,0.633880036541619,0.687389390275652,-0.407639080375301,7.53259740775413,4.4999195212877,0.0338964487900062,0.404336210566502,-0.20446113436591,7.53259740775413,1.27171171438377,0.259445808924134,0.743338714007401,-1.35145637010351,7.53259740775413,54.880707500751,1.28072025547303e-13,2.13880282663996e-12,-0.159817949857166,7.53259740775413,0.696373940125746,0.404004791877689,0.588475947770076,"",NA,NA
"553364",-0.461598441374859,10.6532648484082,14.6517553396834,0.000129314156634642,0.000863818566319411,-0.0282635335811627,10.6532648484082,0.0200561518025637,0.887380370910959,0.96785189401624,-0.401100060580044,10.6532648484082,4.51549567125636,0.0335891521607574,0.29523096899192,0.117557996375452,10.6532648484082,0.38487946954233,0.535003326314265,0.633656421946683,-0.163112792494586,10.6532648484082,0.667622060640795,0.413881895359244,0.595847211422359,"",NA,NA
"530071",-0.53750054068278,14.7333956133178,1.64744947720851,0.199306426657966,0.306654786083631,0.603763233656447,14.7333956133178,0.79786394601939,0.371732782850261,0.819077292081351,-0.433656631466742,14.7333956133178,0.472650651571143,0.491770265654515,0.83217739866771,1.2556359155384,14.7333956133178,3.544186791507,0.0597544511757874,0.110877703848405,1.38209516448174,14.7333956133178,4.02353727892324,0.0448695126583112,0.211481660878242,"",NA,NA
"530070",-0.508092159917862,15.1553224807608,1.65377066340594,0.19844649966829,0.306654786083631,0.504592071046398,15.1553224807608,0.628148175268649,0.428035390020957,0.856792204607903,-0.38886104268791,15.1553224807608,0.427853228936129,0.513044220518402,0.833972615815463,1.21612668943703,15.1553224807608,3.75035479480758,0.052796303606598,0.104964079789308,1.30093386902289,15.1553224807608,4.03043667438834,0.0446863730660359,0.211481660878242,"",NA,NA
"530002",-0.488171714289447,15.7143871743714,1.61475673544516,0.20382443865439,0.306654786083631,0.460356718360135,15.7143871743714,0.55094870135639,0.457930314203284,0.873299302431982,-0.38826436317179,15.7143871743714,0.45011873465296,0.502278574564286,0.833972615815463,1.19948719690288,15.7143871743714,3.85967912663398,0.0494597864984436,0.102587600703383,1.28792863037547,15.7143871743714,4.17106251518925,0.0411200049699731,0.211481660878242,"",NA,NA
"511722",0.180388681525287,7.42836780767161,0.725203042594721,0.394442502017042,0.485493200538434,0.0745987917685763,7.42836780767161,0.0453497460929952,0.831362219714828,0.96785189401624,0.543917588986717,7.42836780767161,2.63449656366091,0.104565201532631,0.602151332963772,0.620330900436443,7.42836780767161,3.42341056228028,0.0642780899921724,0.116678706833617,0.150218799520414,7.42836780767161,0.183808799870867,0.668120246133987,0.773058204582982,"",NA,NA
"474021",0.351792155259518,8.7451401540688,1.91855749820985,0.166015768095441,0.274501319524144,0.615047446023218,8.7451401540688,2.22503363902681,0.135789699648755,0.573505657777557,-0.459233861928092,8.7451401540688,1.40237838788098,0.236325756610172,0.743338714007401,-1.43639694213446,8.7451401540688,13.6313288080348,0.000222442388865564,0.00103188552612637,0.219625546807175,8.7451401540688,0.284636523242007,0.593678253694392,0.743942041597166,"",NA,NA
"444785",-0.529815152996195,12.252292974285,14.2374910768071,0.00016112821202974,0.000996607829961727,0.045132765753133,12.252292974285,0.0384715006541967,0.844499389565783,0.96785189401624,-0.0330405801344036,12.252292974285,0.022829314417379,0.879901780615819,0.952439162386523,1.00471971420339,12.252292974285,20.247505969261,6.80421070190047e-06,4.73459661340574e-05,0.2816895207031,12.252292974285,1.49786241280844,0.22100055777138,0.439370156521672,"",NA,NA
"419275",-0.253532396866488,9.94166150103644,1.0361387411789,0.30872120206366,0.4191580548344,0.525502725745263,9.94166150103644,1.69341003607379,0.193152060687397,0.658293757852966,-0.182444441611022,9.94166150103644,0.228421221081952,0.632696948188764,0.884771710709872,-0.744238442385992,9.94166150103644,3.82369681168632,0.0505326297571129,0.102914014261437,-0.396129499250295,9.94166150103644,0.950340070506876,0.329632750401807,0.555348793003514,"",NA,NA
"396982",-0.407184514848583,10.2847823350907,1.26905193583723,0.259944611447953,0.371032052237676,0.666241918076106,10.2847823350907,1.24179739480716,0.265124933004854,0.714126835674366,0.0907947133356678,10.2847823350907,0.0260017898915947,0.871895946717422,0.952439162386523,0.746375357280685,10.2847823350907,1.6934852638446,0.193142171174848,0.2780581257431,0.435111192802438,10.2847823350907,0.538871342596138,0.462900855388731,0.63887969297453,"",NA,NA
"386902",-0.158830104266556,10.5258713960115,0.823070259516925,0.364284020737645,0.473262043007996,-0.274562916117182,10.5258713960115,0.894554034804628,0.34424618411638,0.794239047321621,-0.229429123540041,10.5258713960115,0.699567180384655,0.402929166128021,0.789522352491544,-1.12019967150737,10.5258713960115,16.6634784306797,4.46320424699427e-05,0.000276057447869646,-0.335152248085319,10.5258713960115,1.33414524172263,0.248069111700264,0.465477996111731,"",NA,NA
"384993",1.92279241043508,6.50446452661413,46.121452019173,1.11144789642823e-11,4.64029496758788e-10,0.111403454698722,6.50446452661413,0.0612806544424842,0.804483144863595,0.96785189401624,0.00355757541079985,6.50446452661413,6.41616565815184e-05,0.993608935485695,0.993608935485695,-0.110343316863009,6.50446452661413,0.0679242255312715,0.794383432465236,0.841764914833892,0.687665107231279,6.50446452661413,2.34608733214927,0.125597897425966,0.332934109049784,"",NA,NA
"384825",-0.743228603417637,13.0061604349483,0.765953456220927,0.381471801432056,0.482619627569344,-0.109344926277266,13.0061604349483,0.00910577743047725,0.923977897105905,0.96785189401624,-0.301667437331471,13.0061604349483,0.0731995938162981,0.786733898876796,0.952062037046557,1.33190616022987,13.0061604349483,1.37170584604974,0.241519011880355,0.330603893311634,-0.882299063357246,13.0061604349483,0.516223963645984,0.47245689149608,0.642584338488126,"",NA,NA
"382244",-0.673096746316183,11.3268524768195,6.2468945566263,0.0124411235301565,0.0346277938256023,0.0496722246744417,11.3268524768195,0.0131951535923704,0.908548037594275,0.96785189401624,-0.441375341995103,11.3268524768195,1.14906674099863,0.2837445986318,0.743338714007401,0.512483307952006,11.3268524768195,1.53112026318568,0.215944391054645,0.300522610884381,-0.00386260361657511,11.3268524768195,7.77182934186271e-05,0.992966102038546,0.992966102038546,"",NA,NA
"377232",-0.620491425798693,11.6222709705024,4.91578860716461,0.0266123117684331,0.0608802200729908,-0.122022160332277,11.6222709705024,0.0698504233337189,0.791554688022481,0.96785189401624,-0.260242416265455,11.6222709705024,0.354986476241095,0.551303889333424,0.850735734786986,0.830619626300159,11.6222709705024,3.47315342575777,0.0623722999652367,0.114463451584555,-0.795220196096886,11.6222709705024,2.92653693718432,0.0871342163240766,0.274554983511713,"",NA,NA
"376650",-0.338526605543461,8.42942653689919,0.613064528467802,0.43363628873359,0.517266144417926,1.02531203880077,8.42942653689919,2.02688119227201,0.154537452694551,0.573505657777557,0.770665738915183,8.42942653689919,1.28206555277126,0.257515333708704,0.743338714007401,0.178687962191956,8.42942653689919,0.0704213720535805,0.790724248298173,0.841764914833892,1.4941443994938,8.42942653689919,4.27423660824851,0.0386943413750656,0.211481660878242,"",NA,NA
"360827",0.262269735495379,9.81963828628122,2.0871555701014,0.148542414989762,0.256895779777063,0.252838016548099,9.81963828628122,0.724072392870042,0.394811330670525,0.819077292081351,0.406927438502624,9.81963828628122,2.06805028762849,0.150413704138903,0.659999236083028,-2.10454678747934,9.81963828628122,53.3586670106567,2.7788252113134e-13,4.21876191172125e-12,-0.143496371137614,9.81963828628122,0.234620543790058,0.628118729731739,0.743942041597166,"",NA,NA
"360825",-0.349541607001403,10.3451272155588,7.56146316199894,0.0059629560406046,0.0195559474078349,0.0343764454745883,10.3451272155588,0.0267489283801297,0.870084624421102,0.96785189401624,-0.101001696466803,10.3451272155588,0.257126373935911,0.612101283517447,0.869994686136,-1.31567277231492,10.3451272155588,43.4741823635077,4.29589902438289e-11,5.51857797747649e-10,-0.330040671732475,10.3451272155588,2.45523072587795,0.117133956160102,0.315505978689307,"",NA,NA
"345452",-0.548699458327954,8.1563992836173,2.09185785509609,0.148085887667222,0.256895779777063,-0.913458244873546,8.1563992836173,2.35909355833688,0.124554543846803,0.573505657777557,-0.473900335145438,8.1563992836173,0.693616861667415,0.404936869837543,0.789522352491544,0.387823027457391,8.1563992836173,0.451263824247398,0.501735394642022,0.602804395001566,-1.41232900707722,8.1563992836173,5.24281915674053,0.0220375345377354,0.204459348211212,"",NA,NA
"344907",1.55860787525174,9.77359661084973,9.40101512624206,0.00216865337960114,0.0084224445207765,-0.88409483804239,9.77359661084973,1.29106391039817,0.255851978079552,0.712121338988086,-0.229968925676926,9.77359661084973,0.106815074903956,0.743799677645835,0.933503711884448,1.45491301732586,9.77359661084973,3.90338363896909,0.0481889614185295,0.101867804517651,-0.87347545357017,9.77359661084973,1.30105358889455,0.254020863140671,0.466170155433979,"",NA,NA
"342183",-0.0280232107377737,11.8648715420345,0.0373251278808766,0.84680459272741,0.873017663348182,-0.290241205339788,11.8648715420345,1.46656038340133,0.225889172792612,0.68537712647491,-0.295828518046923,11.8648715420345,1.70679912205141,0.19140119526583,0.71031110243097,-1.39924215598436,11.8648715420345,37.7874830933961,7.888630829393e-10,8.7826756567242e-09,-0.256114652238917,11.8648715420345,1.13993553944158,0.285665948768551,0.502170667835242,"",NA,NA
"324715",0.33117034703937,10.4905154409126,4.99779674761792,0.0253796066075413,0.0596956944149211,-0.706400017821539,10.4905154409126,8.28034184669742,0.00400765831966685,0.203787184591124,-0.497378809716248,10.4905154409126,4.64757995368586,0.031097359338677,0.288514389419948,-0.872289904568419,10.4905154409126,14.2403423025867,0.000160884283965364,0.000814171982491389,0.283528213554341,10.4905154409126,1.3468425608451,0.245830863919748,0.465477996111731,"",NA,NA
"241309",-0.0631899906809077,11.4305654359382,0.107953673125287,0.742485985987282,0.789778087005581,-0.177320720793407,11.4305654359382,0.310496690208481,0.57737555623304,0.896437398408954,-0.31584808186067,11.4305654359382,1.1045289089489,0.293274342087531,0.743338714007401,0.610065738250713,11.4305654359382,4.00987954426311,0.0452343824054262,0.0981057384637166,0.414629271511892,11.4305654359382,1.69926489666015,0.192384140656745,0.419894651688144,"",NA,NA
